"bdgt_id","dma1_name","dma2_name","chan1_name","client_id","chan1_id","dma2_id","dma1_id","sp_min_h","percent_max","sp_max_h"
"30_192_353","Medium Stores Low Loyalty","SALT LAKE CITY-UT","Radio",11,30,192,353,NULL,NULL,NULL
"30_193_353","Medium Stores Low Loyalty","SAN ANTONIO-TX","Radio",11,30,193,353,NULL,NULL,NULL
"30_194_353","Medium Stores Low Loyalty","SAN DIEGO-CA","Radio",11,30,194,353,NULL,NULL,NULL
"30_195_353","Medium Stores Low Loyalty","SAN FRANCISCO-CA","Radio",11,30,195,353,NULL,NULL,NULL
"30_196_352","Medium Stores High Loyalty","SANTA BARBARA-CA","Radio",11,30,196,352,NULL,NULL,NULL
"30_197_353","Medium Stores Low Loyalty","SEATTLE-WA","Radio",11,30,197,353,NULL,NULL,NULL
"30_198_350","Low Stores Low Loyalty","SHERMAN/ADA-TX","Radio",11,30,198,350,NULL,NULL,NULL
"30_199_350","Low Stores Low Loyalty","SHREVEPORT-LA","Radio",11,30,199,350,NULL,NULL,NULL
"30_200_352","Medium Stores High Loyalty","SIOUX CITY-IA","Radio",11,30,200,352,NULL,NULL,NULL
"30_201_352","Medium Stores High Loyalty","SIOUX FALLS-SD","Radio",11,30,201,352,NULL,NULL,NULL
"30_202_351","Low Stores Medium Loyalty","SOUTH BEND-IN","Radio",11,30,202,351,NULL,NULL,NULL
"30_203_350","Low Stores Low Loyalty","SPOKANE-WA","Radio",11,30,203,350,NULL,NULL,NULL
"30_204_351","Low Stores Medium Loyalty","SPRINGFIELD-MA","Radio",11,30,204,351,NULL,NULL,NULL
"30_205_352","Medium Stores High Loyalty","SPRINGFIELD-MO","Radio",11,30,205,352,NULL,NULL,NULL
"30_206_265","Other","ST. GEORGE-UT","Radio",11,30,206,265,NULL,NULL,NULL
"30_207_350","Low Stores Low Loyalty","ST. JOSEPH-MO","Radio",11,30,207,350,NULL,NULL,NULL
"30_208_352","Medium Stores High Loyalty","ST. LOUIS-MO","Radio",11,30,208,352,NULL,NULL,NULL
"30_209_351","Low Stores Medium Loyalty","SYRACUSE-NY","Radio",11,30,209,351,NULL,NULL,NULL
"30_210_350","Low Stores Low Loyalty","TALLHSSE/THMSVL-FL","Radio",11,30,210,350,NULL,NULL,NULL
"30_211_353","Medium Stores Low Loyalty","TMPA/ST.PT/LKLD-FL","Radio",11,30,211,353,NULL,NULL,NULL
"30_212_351","Low Stores Medium Loyalty","TERRE HAUTE-IN","Radio",11,30,212,351,NULL,NULL,NULL
"30_213_265","Other","TEXARKANA-TX","Radio",11,30,213,265,NULL,NULL,NULL
"30_214_352","Medium Stores High Loyalty","TOLEDO-OH","Radio",11,30,214,352,NULL,NULL,NULL
"30_215_352","Medium Stores High Loyalty","TOPEKA-KS","Radio",11,30,215,352,NULL,NULL,NULL
"30_216_351","Low Stores Medium Loyalty","TRAVERSE CITY-MI","Radio",11,30,216,351,NULL,NULL,NULL
"30_217_351","Low Stores Medium Loyalty","TRI CITIES-TN","Radio",11,30,217,351,NULL,NULL,NULL
"30_218_354","High Stores High Loyalty","TRI-STATE-NY/NJ/CT","Radio",11,30,218,354,NULL,NULL,NULL
"30_219_352","Medium Stores High Loyalty","TUCSON-AZ","Radio",11,30,219,352,NULL,NULL,NULL
"30_220_352","Medium Stores High Loyalty","TULSA-OK","Radio",11,30,220,352,NULL,NULL,NULL
"30_221_350","Low Stores Low Loyalty","TYLER/LONGVIEW-TX","Radio",11,30,221,350,NULL,NULL,NULL
"30_222_352","Medium Stores High Loyalty","UTICA-NY","Radio",11,30,222,352,NULL,NULL,NULL
"30_223_350","Low Stores Low Loyalty","VICTORIA-TX","Radio",11,30,223,350,NULL,NULL,NULL
"30_224_353","Medium Stores Low Loyalty","WACO/TMPL/BRYAN-TX","Radio",11,30,224,353,NULL,NULL,NULL
"30_225_352","Medium Stores High Loyalty","WASHINGTON D.C.","Radio",11,30,225,352,NULL,NULL,NULL
"30_226_352","Medium Stores High Loyalty","WATERTOWN-NY","Radio",11,30,226,352,NULL,NULL,NULL
"30_227_351","Low Stores Medium Loyalty","WAUSAU-WI","Radio",11,30,227,351,NULL,NULL,NULL
"30_228_351","Low Stores Medium Loyalty","WEST PALM BEACH-FL","Radio",11,30,228,351,NULL,NULL,NULL
"30_229_351","Low Stores Medium Loyalty","WHEELING-WV","Radio",11,30,229,351,NULL,NULL,NULL
"30_230_352","Medium Stores High Loyalty","WICHITA-KS","Radio",11,30,230,352,NULL,NULL,NULL
"30_231_351","Low Stores Medium Loyalty","WILKES-BARRE-PA","Radio",11,30,231,351,NULL,NULL,NULL
"30_232_352","Medium Stores High Loyalty","WILMINGTON-NC","Radio",11,30,232,352,NULL,NULL,NULL
"30_233_350","Low Stores Low Loyalty","YAKIMA-WA","Radio",11,30,233,350,NULL,NULL,NULL
"30_234_352","Medium Stores High Loyalty","YOUNGSTOWN-OH","Radio",11,30,234,352,NULL,NULL,NULL
"30_235_350","Low Stores Low Loyalty","YUMA-AZ","Radio",11,30,235,350,NULL,NULL,NULL
"30_236_351","Low Stores Medium Loyalty","ZANESVILLE-OH","Radio",11,30,236,351,NULL,NULL,NULL
"30_237_265","Other","LAWTON-TX","Radio",11,30,237,265,NULL,NULL,NULL
"30_238_265","Other","SAVANNAH-GA","Radio",11,30,238,265,NULL,NULL,NULL
"30_239_265","Other","KIRKSVILLE-IA","Radio",11,30,239,265,NULL,NULL,NULL
"30_42_350","Low Stores Low Loyalty","ABILENE-TX","Radio",11,30,42,350,NULL,NULL,NULL
"30_43_350","Low Stores Low Loyalty","ALBANY-GA","Radio",11,30,43,350,NULL,NULL,NULL
"30_44_351","Low Stores Medium Loyalty","ALBANY-NY","Radio",11,30,44,351,NULL,NULL,NULL
"30_45_352","Medium Stores High Loyalty","ALBQ/SANTA FE-NM","Radio",11,30,45,352,NULL,NULL,NULL
"30_46_353","Medium Stores Low Loyalty","AMARILLO-TX","Radio",11,30,46,353,NULL,NULL,NULL
"30_47_352","Medium Stores High Loyalty","ANCHORAGE-AK","Radio",11,30,47,352,NULL,NULL,NULL
"30_48_353","Medium Stores Low Loyalty","ATLANTA-GA","Radio",11,30,48,353,NULL,NULL,NULL
"30_49_352","Medium Stores High Loyalty","AUGUSTA-GA","Radio",11,30,49,352,NULL,NULL,NULL
"30_50_353","Medium Stores Low Loyalty","AUSTIN-TX","Radio",11,30,50,353,NULL,NULL,NULL
"30_51_352","Medium Stores High Loyalty","BAKERSFIELD-CA","Radio",11,30,51,352,NULL,NULL,NULL
"30_52_352","Medium Stores High Loyalty","BALTIMORE-MD","Radio",11,30,52,352,NULL,NULL,NULL
"30_53_351","Low Stores Medium Loyalty","BANGOR-ME","Radio",11,30,53,351,NULL,NULL,NULL
"30_54_350","Low Stores Low Loyalty","BATON ROUGE-LA","Radio",11,30,54,350,NULL,NULL,NULL
"30_55_350","Low Stores Low Loyalty","BEAUMT/PORT ART-TX","Radio",11,30,55,350,NULL,NULL,NULL
"30_56_350","Low Stores Low Loyalty","BEND-OR","Radio",11,30,56,350,NULL,NULL,NULL
"30_57_352","Medium Stores High Loyalty","BILLINGS-MT","Radio",11,30,57,352,NULL,NULL,NULL
"30_58_350","Low Stores Low Loyalty","BILOXI/GULFPORT-MS","Radio",11,30,58,350,NULL,NULL,NULL
"30_59_352","Medium Stores High Loyalty","BINGHAMTON-NY","Radio",11,30,59,352,NULL,NULL,NULL
"30_60_350","Low Stores Low Loyalty","BIRMINGHAM-AL","Radio",11,30,60,350,NULL,NULL,NULL
"30_61_351","Low Stores Medium Loyalty","BLUEFIELD-WV","Radio",11,30,61,351,NULL,NULL,NULL
"30_62_353","Medium Stores Low Loyalty","BOISE-ID","Radio",11,30,62,353,NULL,NULL,NULL
"30_63_352","Medium Stores High Loyalty","BOSTON-MA","Radio",11,30,63,352,NULL,NULL,NULL
"30_64_352","Medium Stores High Loyalty","BOWLING GREEN-KY","Radio",11,30,64,352,NULL,NULL,NULL
"30_65_352","Medium Stores High Loyalty","BUFFALO-NY","Radio",11,30,65,352,NULL,NULL,NULL
"30_66_351","Low Stores Medium Loyalty","BRLGTN-PLATTSBG-VT","Radio",11,30,66,351,NULL,NULL,NULL
"30_67_350","Low Stores Low Loyalty","BUTTE/BOZEMAN-MT","Radio",11,30,67,350,NULL,NULL,NULL
"30_68_350","Low Stores Low Loyalty","CASPER/RIVERTON-WY","Radio",11,30,68,350,NULL,NULL,NULL
"30_69_352","Medium Stores High Loyalty","CEDAR RAPIDS-IA","Radio",11,30,69,352,NULL,NULL,NULL
"30_70_352","Medium Stores High Loyalty","CHMPGN/SPRINFD-IL","Radio",11,30,70,352,NULL,NULL,NULL
"30_71_351","Low Stores Medium Loyalty","CHRLSTN/HNTNGTN-WV","Radio",11,30,71,351,NULL,NULL,NULL
"30_72_350","Low Stores Low Loyalty","CHARLESTON-SC","Radio",11,30,72,350,NULL,NULL,NULL
"30_73_353","Medium Stores Low Loyalty","CHARLOTTE-NC","Radio",11,30,73,353,NULL,NULL,NULL
"30_74_350","Low Stores Low Loyalty","CHARLOTTESVILLE","Radio",11,30,74,350,NULL,NULL,NULL
"30_75_350","Low Stores Low Loyalty","CHATTANOOGA-TN","Radio",11,30,75,350,NULL,NULL,NULL
"30_76_350","Low Stores Low Loyalty","CHEYENNE- WY","Radio",11,30,76,350,NULL,NULL,NULL
"30_77_354","High Stores High Loyalty","CHICAGO-IL","Radio",11,30,77,354,NULL,NULL,NULL
"30_78_352","Medium Stores High Loyalty","CHICO/REDDING-CA","Radio",11,30,78,352,NULL,NULL,NULL
"30_79_352","Medium Stores High Loyalty","CINCINNATI-OH","Radio",11,30,79,352,NULL,NULL,NULL
"30_80_351","Low Stores Medium Loyalty","CLARKSBURG-WV","Radio",11,30,80,351,NULL,NULL,NULL
"30_81_352","Medium Stores High Loyalty","CLEVELAND-OH","Radio",11,30,81,352,NULL,NULL,NULL
"30_82_352","Medium Stores High Loyalty","COLORADO SPRNGS-CO","Radio",11,30,82,352,NULL,NULL,NULL
"30_83_352","Medium Stores High Loyalty","COLMBA/JEFFRSON-MO","Radio",11,30,83,352,NULL,NULL,NULL
"30_84_352","Medium Stores High Loyalty","COLUMBIA-SC","Radio",11,30,84,352,NULL,NULL,NULL
"30_85_350","Low Stores Low Loyalty","COLMBS/TPLO/WPT-MS","Radio",11,30,85,350,NULL,NULL,NULL
"30_86_350","Low Stores Low Loyalty","COLUMBUS-GA","Radio",11,30,86,350,NULL,NULL,NULL
"30_87_352","Medium Stores High Loyalty","COLUMBUS-OH","Radio",11,30,87,352,NULL,NULL,NULL
"30_88_352","Medium Stores High Loyalty","CORPUS CHRISTI-TX","Radio",11,30,88,352,NULL,NULL,NULL
"30_89_353","Medium Stores Low Loyalty","DALLAS-TX","Radio",11,30,89,353,NULL,NULL,NULL
"30_90_351","Low Stores Medium Loyalty","DAVENPORT-IA","Radio",11,30,90,351,NULL,NULL,NULL
"30_91_352","Medium Stores High Loyalty","DAYTON-OH","Radio",11,30,91,352,NULL,NULL,NULL
"30_92_352","Medium Stores High Loyalty","DENVER-CO","Radio",11,30,92,352,NULL,NULL,NULL
"30_93_353","Medium Stores Low Loyalty","DES MOINES-IA","Radio",11,30,93,353,NULL,NULL,NULL
"30_94_352","Medium Stores High Loyalty","DETROIT-MI","Radio",11,30,94,352,NULL,NULL,NULL
"30_95_350","Low Stores Low Loyalty","DOTHAN-AL","Radio",11,30,95,350,NULL,NULL,NULL
"30_96_352","Medium Stores High Loyalty","DULUTH-MN","Radio",11,30,96,352,NULL,NULL,NULL
"30_97_353","Medium Stores Low Loyalty","EL PASO-TX","Radio",11,30,97,353,NULL,NULL,NULL
"30_98_351","Low Stores Medium Loyalty","ELMIRA-NY","Radio",11,30,98,351,NULL,NULL,NULL
